,post_url,category_labels
3375,https://directory.art/artist/shayshelbyart/post/1068d264eaf56c7e4a319f372dca1c7c448b/,"['Digital art', 'Fashion']"
3376,https://directory.art/artist/shayshelbyart/post/1068f557d301e6c346809643bd170151dd25/,"['Digital art', 'Fashion']"
3377,https://directory.art/artist/shayshelbyart/post/106859bdd3cc5c5744b9acf8ef9966100ab3/,"['Digital art', 'Fashion']"
3378,https://directory.art/artist/azigalleryinmeta/post/1067f13ef5745f8144e7a3b26fea55431449/,"['Digital art', 'Drawing', 'Illustration', 'NFT art', 'Painting', 'Pen']"
3379,https://directory.art/artist/azigalleryinmeta/post/1067d8a705abb1e94b54a69d15b1ee4fd012/,"['Digital art', 'Drawing', 'Illustration', 'NFT art', 'Painting', 'Pen']"
3380,https://directory.art/artist/azigalleryinmeta/post/10671c182017b837472b8dd47818e138e6b6/,"['Digital art', 'Drawing', 'Illustration', 'NFT art', 'Painting', 'Pen']"
3381,https://directory.art/artist/aadrika/post/10947b1186e30ea54351a0272ec3d30ace93/,['Digital art']
3382,https://directory.art/artist/aadrika/post/1094b954b79801a4442982f810f44cffd360/,['Digital art']
3383,https://directory.art/artist/aadrika/post/10947ac5142bfbe84b01ab359e4072343311/,['Digital art']
3384,https://directory.art/artist/mohammadfadaie/post/1106742f6f8386b14f56a1a1f2aada6ffe8c/,['Digital art']
3385,https://directory.art/artist/mohammadfadaie/post/1106a88d8c40b8e44bc3aabd1791b2e7492a/,['Digital art']
3386,https://directory.art/artist/mohammadfadaie/post/1106e3727f65b96a41998861ad1cef7363f6/,['Digital art']
3387,https://directory.art/artist/kazakovaarts/post/11261630caa058774245bca57ba411aed373/,"['Digital art', 'Illustration', 'NFT art', 'Painting']"
3388,https://directory.art/artist/kazakovaarts/post/1126a6bdba315fb7448f9ed6842d61f8907a/,"['Digital art', 'Illustration', 'NFT art', 'Painting']"
3389,https://directory.art/artist/kazakovaarts/post/1126debf861e368941e48bcd4b0979347926/,"['Digital art', 'Illustration', 'NFT art', 'Painting']"
3390,https://directory.art/artist/saeedshmhmdi/post/11341e4a5627ba864ee8b4b1ba753aee7fe6/,"['Digital art', 'NFT art', 'Painting']"
3391,https://directory.art/artist/saeedshmhmdi/post/1134571d45ae398343d4b9b2eb131ba5565d/,"['Digital art', 'NFT art', 'Painting']"
3392,https://directory.art/artist/saeedshmhmdi/post/1134a1d98bb1ca784de194d3bd4cc30acbaa/,"['Digital art', 'NFT art', 'Painting']"
3393,https://directory.art/artist/baran/post/11304f39aad81ddf47a5bf55b3413e358429/,['Digital art']
3394,https://directory.art/artist/baran/post/11307a7d1e76818646b39916e96a48ce8232/,['Digital art']
3395,https://directory.art/artist/baran/post/11300418925ae4f245edbc4fb38b8807b292/,['Digital art']
3396,https://directory.art/artist/baran/post/11302c9e03a9d35a469597f8df575fc320fa/,['Digital art']
3397,https://directory.art/artist/baran/post/1130bcba6b77d4da4ed1ac68a0a1de15027b/,['Digital art']
3398,https://directory.art/artist/baran/post/1130d416736da1ec498c91f187bcb2302a88/,['Digital art']
3399,https://directory.art/artist/miladsoli/post/11521eaf42d40e694888a1e100aa3fbc9152/,"['Digital art', 'Jewellery making', 'NFT art']"
3400,https://directory.art/artist/miladsoli/post/11523520d4fffea64daba4b8b715a0b2cbbe/,"['Digital art', 'Jewellery making', 'NFT art']"
3401,https://directory.art/artist/miladsoli/post/115209d7034c01e947c1b4328cf52eb3ce4e/,"['Digital art', 'Jewellery making', 'NFT art']"
3402,https://directory.art/artist/manuwilliams/post/117869a63c013da34179ab8d2dfaac1fd51b/,['Digital art']
3403,https://directory.art/artist/manuwilliams/post/11781cb288e3506c4abf8ab29ee11f8403ea/,['Digital art']
3404,https://directory.art/artist/manuwilliams/post/11789e682e92375d4949ad1bf6941c2745ec/,['Digital art']
3405,https://directory.art/artist/reativeart/post/11953b011312ea9a489a8d14dbfac61dbc23/,['Digital art']
3406,https://directory.art/artist/reativeart/post/11958bd5dd71e19845d28b92c2cf75bf04a3/,['Digital art']
3407,https://directory.art/artist/reativeart/post/1195dfe4c3c228414703b6c88ed0229a4092/,['Digital art']
3408,https://directory.art/artist/reativeart/post/119580a568286f81482da99dcf9c75508060/,['Digital art']
3409,https://directory.art/artist/niloofar/post/12012ffe5a596e1a40e9bd1e29aa8ca46bfa/,"['Digital art', 'Illustration', 'NFT art', 'Painting']"
3410,https://directory.art/artist/niloofar/post/1201bbf887d245fd40c384c1e12f4e40d2b9/,"['Digital art', 'Illustration', 'NFT art', 'Painting']"
3411,https://directory.art/artist/niloofar/post/12014ac7c6bfc33448eab78aa29d74fda79b/,"['Digital art', 'Illustration', 'NFT art', 'Painting']"
3412,https://directory.art/artist/g0naji/post/120517ec7eb4b5b34710a756bd0a7f00206b/,"['Digital art', 'NFT art']"
3413,https://directory.art/artist/g0naji/post/1205245431143c274766becd93f1996653d7/,"['Digital art', 'NFT art']"
3414,https://directory.art/artist/g0naji/post/120555fa13dd79574fff89d1efc34d54346f/,"['Digital art', 'NFT art']"
3415,https://directory.art/artist/g0naji/post/1205cc803a34a491492d9f83ba140eb3c7d3/,"['Digital art', 'NFT art']"
3416,https://directory.art/artist/g0naji/post/12056f75cc04e1054de2850dd67b1e04d628/,"['Digital art', 'NFT art']"
3417,https://directory.art/artist/g0naji/post/120501f2379aa1204b53abf3c57aa0637523/,"['Digital art', 'NFT art']"
3418,https://directory.art/artist/g0naji/post/12050fd93c4fd63c4ca392232cac18062d72/,"['Digital art', 'NFT art']"
3419,https://directory.art/artist/g0naji/post/12053dccda081ef541df814c64fb81ba3361/,"['Digital art', 'NFT art']"
3420,https://directory.art/artist/thewickedhunt/post/1214c94971f98a56462db655ebc4dfb45e3e/,"['Digital art', 'NFT art', 'Photography']"
3421,https://directory.art/artist/thewickedhunt/post/1214f74a04ae1a704fe181848d287ba839e5/,"['Digital art', 'NFT art', 'Photography']"
3422,https://directory.art/artist/thewickedhunt/post/1214d31ef8fe24834fe9955953c43df896d1/,"['Digital art', 'NFT art', 'Photography']"
3423,https://directory.art/artist/thewickedhunt/post/1214cbd401fc0b3343c78b643dad059bb55e/,"['Digital art', 'NFT art', 'Photography']"
3424,https://directory.art/artist/heartwell/post/12218df2d25e65ae46608cd72b056541edd6/,"['Digital art', 'Painting']"
3425,https://directory.art/artist/heartwell/post/12216900bbed76a7477cae235f72efa3498f/,"['Digital art', 'Painting']"
3426,https://directory.art/artist/heartwell/post/1221b584d8d9c2144ff9adf73387261238e5/,"['Digital art', 'Painting']"
3427,https://directory.art/artist/yako/post/122063677e0496aa45c8a47c7ca297f0fbe8/,"['Digital art', 'NFT art', 'Photography', 'Stop motion', 'Video art', 'Video editing', 'Videography']"
3428,https://directory.art/artist/yako/post/1220d8c347ff4df24eb8b14f3eecb3caa63b/,"['Digital art', 'NFT art', 'Photography', 'Stop motion', 'Video art', 'Video editing', 'Videography']"
3429,https://directory.art/artist/yako/post/1220bec24cadba284a239fbd4d3b61a00d5e/,"['Digital art', 'NFT art', 'Photography', 'Stop motion', 'Video art', 'Video editing', 'Videography']"
3430,https://directory.art/artist/yako/post/1220205405773d404329a294010c3bc15e04/,"['Digital art', 'NFT art', 'Photography', 'Stop motion', 'Video art', 'Video editing', 'Videography']"
3431,https://directory.art/artist/yako/post/122018a57b27d0094e80a7c8944f427f6d38/,"['Digital art', 'NFT art', 'Photography', 'Stop motion', 'Video art', 'Video editing', 'Videography']"
3432,https://directory.art/artist/radin/post/1235446d7458e2b1412982e1b2e2154540a8/,['Digital art']
3433,https://directory.art/artist/radin/post/123504f4712648bc4db686502110722ab852/,['Digital art']
3434,https://directory.art/artist/radin/post/1235bd3e776c49894431a1c94c0cc20074a1/,['Digital art']
3435,https://directory.art/artist/alexandruchitu/post/1250d97737c4bfcb4fa3979ebefbaa342c3e/,"['Digital art', 'Filmmaking', 'Illustration', 'NFT art', 'Photography', 'Videography']"
3436,https://directory.art/artist/alexandruchitu/post/1250cc7a8acea65d44dda2c3379482b25145/,"['Digital art', 'Filmmaking', 'Illustration', 'NFT art', 'Photography', 'Videography']"
3437,https://directory.art/artist/alexandruchitu/post/125008df96894591406db3b969acd30a309b/,"['Digital art', 'Filmmaking', 'Illustration', 'NFT art', 'Photography', 'Videography']"
3438,https://directory.art/artist/alexandruchitu/post/12508f2bd746fe2842058f854b4cb7f84f46/,"['Digital art', 'Filmmaking', 'Illustration', 'NFT art', 'Photography', 'Videography']"
3439,https://directory.art/artist/alexandruchitu/post/1250a12c7b108d324dc8bd3a49d9f5aa4739/,"['Digital art', 'Filmmaking', 'Illustration', 'NFT art', 'Photography', 'Videography']"
3440,https://directory.art/artist/alexandruchitu/post/12506e4e218f09f14b11b754c9a420939443/,"['Digital art', 'Filmmaking', 'Illustration', 'NFT art', 'Photography', 'Videography']"
3441,https://directory.art/artist/alexandruchitu/post/12506bcac41c5821488fa9edc0ebd974677b/,"['Digital art', 'Filmmaking', 'Illustration', 'NFT art', 'Photography', 'Videography']"
3442,https://directory.art/artist/alexandruchitu/post/1250a74f5635af744d0cb296ece3fcb96e4a/,"['Digital art', 'Filmmaking', 'Illustration', 'NFT art', 'Photography', 'Videography']"
3443,https://directory.art/artist/gianlucapodesta/post/1229c4f4f1f570ac4e6bbec95ef470d0b4d0/,"['Digital art', 'Illustration', 'Land art', 'NFT art', 'Photography']"
3444,https://directory.art/artist/gianlucapodesta/post/1229a5bf28973bcb46ed9fb008b1dd45617c/,"['Digital art', 'Illustration', 'Land art', 'NFT art', 'Photography']"
3445,https://directory.art/artist/gianlucapodesta/post/12294402031017da4c70b00efbccab171ab2/,"['Digital art', 'Illustration', 'Land art', 'NFT art', 'Photography']"
3446,https://directory.art/artist/jsky/post/459b11d15c39e924e428d570b7777600eda/,['Digital art']
3447,https://directory.art/artist/jsky/post/459ca602094f58a42fabf3423c6abbb9a16/,['Digital art']
3448,https://directory.art/artist/jsky/post/45904cfd49cf8ea401787718ac3e106704a/,['Digital art']
3449,https://directory.art/artist/sandraacostaart/post/1267446acd081f324931a4c0e7ce683d9cdf/,"['Digital art', 'Drawing', 'Graphic design', 'Illustration', 'NFT art', 'Nude art', 'Painting', 'Paper']"
3450,https://directory.art/artist/sandraacostaart/post/1267ec23731beae94479bc2433e7fdc98da6/,"['Digital art', 'Drawing', 'Graphic design', 'Illustration', 'NFT art', 'Nude art', 'Painting', 'Paper']"
3451,https://directory.art/artist/sandraacostaart/post/1267c70910dfcd04491b9b9ee8273e9116bd/,"['Digital art', 'Drawing', 'Graphic design', 'Illustration', 'NFT art', 'Nude art', 'Painting', 'Paper']"
3452,https://directory.art/artist/demi_nataly/post/1300e2152deb75914f3794bc8c124ac6639b/,"['Digital art', 'Illustration', 'NFT art']"
3453,https://directory.art/artist/demi_nataly/post/1300696418b81b6e491d8e5912702b07bdb5/,"['Digital art', 'Illustration', 'NFT art']"
3454,https://directory.art/artist/demi_nataly/post/13007f18e194ac3446cb8f4c867c84fb95dd/,"['Digital art', 'Illustration', 'NFT art']"
3455,https://directory.art/artist/demi_nataly/post/1300ae38bcc7c9bc4c29bab23499c260ecf1/,"['Digital art', 'Illustration', 'NFT art']"
3456,https://directory.art/artist/barabaraillustration/post/1087ffd0bd46b22747d891abd025ff447ac9/,"['Digital art', 'Drawing', 'Illustration', 'NFT art', 'Painting']"
3457,https://directory.art/artist/barabaraillustration/post/108758887cfc4e67455e9722955f232486ba/,"['Digital art', 'Drawing', 'Illustration', 'NFT art', 'Painting']"
3458,https://directory.art/artist/barabaraillustration/post/1087453898cea2084284bca7b08128f5d83c/,"['Digital art', 'Drawing', 'Illustration', 'NFT art', 'Painting']"
3459,https://directory.art/artist/simonebehrsing/post/129188aa1d08069d4f8fa310c4663305bf10/,['Digital art']
3460,https://directory.art/artist/mhboub_nft/post/129464261485b4514075b60d138bba6d227c/,"['Digital art', 'Illustration']"
3461,https://directory.art/artist/mhboub_nft/post/129435cb002b79c0428f95997a241068e380/,"['Digital art', 'Illustration']"
3462,https://directory.art/artist/belisama/post/12962ac8348c71184312bf41493b5d7691fa/,"['Digital art', 'NFT art', 'Photography', 'Writing']"
3463,https://directory.art/artist/belisama/post/1296d34fda69b8d74ec8a644a08d0312bdb4/,"['Digital art', 'NFT art', 'Photography', 'Writing']"
3464,https://directory.art/artist/belisama/post/1296da59cb3c3cb643198a224dbdee8b771d/,"['Digital art', 'NFT art', 'Photography', 'Writing']"
3465,https://directory.art/artist/belisama/post/12968b4fc1771fad43c4a99d733be1079439/,"['Digital art', 'NFT art', 'Photography', 'Writing']"
3466,https://directory.art/artist/belisama/post/1296a8b8eea35e8d42a29e862945f24b8bae/,"['Digital art', 'NFT art', 'Photography', 'Writing']"
3467,https://directory.art/artist/belisama/post/1296e80b805f90444c0a9cb60497a5dd2a8d/,"['Digital art', 'NFT art', 'Photography', 'Writing']"
3468,https://directory.art/artist/jacky/post/1299d4d7c83344cd4f26a819c85a22b6fc61/,"['Digital art', 'NFT art']"
3469,https://directory.art/artist/jacky/post/129943279a335cab4c049264446d92ebc137/,"['Digital art', 'NFT art']"
3470,https://directory.art/artist/jacky/post/1299f50f5fb6e58a48ffb951ee450bfd6ced/,"['Digital art', 'NFT art']"
3471,https://directory.art/artist/robn2kool/post/131137ea5f14aa05461985fe2de2b74bee80/,"['Digital art', 'Installation art', 'Music composition', 'Music production', 'NFT art', 'Painting', 'Photography', 'Product design', 'Street art', 'Writing']"
3472,https://directory.art/artist/robn2kool/post/1311ed689e881e9e4fe28ee9feaea5313536/,"['Digital art', 'Installation art', 'Music composition', 'Music production', 'NFT art', 'Painting', 'Photography', 'Product design', 'Street art', 'Writing']"
3473,https://directory.art/artist/alexandrasaula/post/13145fba12d65ca94e92b48d3885c457179f/,['Digital art']
3474,https://directory.art/artist/alexandrasaula/post/1314edba7b48229a418094aa90aec02e034f/,['Digital art']
3475,https://directory.art/artist/alexandrasaula/post/13145655b49cee2847a6933505519ea3fcef/,['Digital art']
3476,https://directory.art/artist/avaaaaart/post/132400c7ad5ee7f444bf8ea536b45269077e/,"['Digital art', 'Illustration', 'NFT art']"
3477,https://directory.art/artist/avaaaaart/post/13244fbec1ae38c14ae99cf022ba54d4b959/,"['Digital art', 'Illustration', 'NFT art']"
3478,https://directory.art/artist/avaaaaart/post/1324b03affc4cf644965a73c110975a9ae4a/,"['Digital art', 'Illustration', 'NFT art']"
3479,https://directory.art/artist/avaaaaart/post/13242c07d12a353d4556a8283d5cb701bd95/,"['Digital art', 'Illustration', 'NFT art']"
3480,https://directory.art/artist/avaaaaart/post/13246f88eca25e174fa1aa2fe0a0cacd5fab/,"['Digital art', 'Illustration', 'NFT art']"
3481,https://directory.art/artist/avaaaaart/post/13247f08d237b0954a16867546ebe8e5b52c/,"['Digital art', 'Illustration', 'NFT art']"
3482,https://directory.art/artist/avaaaaart/post/13247817738c0b25498d9eef27db666efe54/,"['Digital art', 'Illustration', 'NFT art']"
3483,https://directory.art/artist/guache/post/1342f4f5573fada2494cb184d14a7af792d9/,"['Digital art', 'Graffiti', 'Mural', 'NFT art', 'Street art', 'Video art']"
3484,https://directory.art/artist/guache/post/1342027e19aa46aa4e03b2dd2bb29e782611/,"['Digital art', 'Graffiti', 'Mural', 'NFT art', 'Street art', 'Video art']"
3485,https://directory.art/artist/guache/post/13422aec7645c4504c388e57824e1a5b636e/,"['Digital art', 'Graffiti', 'Mural', 'NFT art', 'Street art', 'Video art']"
3486,https://directory.art/artist/omidhassani/post/133457b387ebc88243a78ce80a051e3f6f02/,"['Digital art', 'Drawing', 'Illustration']"
3487,https://directory.art/artist/omidhassani/post/13347d86bc595c844b54af1e3eb0e3ee2a26/,"['Digital art', 'Drawing', 'Illustration']"
3488,https://directory.art/artist/omidhassani/post/133469060cd1941c411ab7e84cb607ed83b8/,"['Digital art', 'Drawing', 'Illustration']"
3489,https://directory.art/artist/secret/post/1339b988e4c415724528b8d16f51f46c7113/,['Digital art']
3490,https://directory.art/artist/secret/post/133998f435ef8be84a07ac1756dfc797c256/,['Digital art']
3491,https://directory.art/artist/secret/post/13398799215c09a045cbab55606d2acef8a6/,['Digital art']
3492,https://directory.art/artist/secret/post/13394e5be7edcc8040fbad7bee2f585b3613/,['Digital art']
3493,https://directory.art/artist/secret/post/1339bd7d1a60f3694174bbe2a14977a50d22/,['Digital art']
3494,https://directory.art/artist/secret/post/1339c22d00a5eb6749a08799fb94d82177c8/,['Digital art']
3495,https://directory.art/artist/secret/post/133907f3ab6a62ea482dac1011dc1411a375/,['Digital art']
3496,https://directory.art/artist/secret/post/13396f89923424f347c2b403c9e05b6c5306/,['Digital art']
3497,https://directory.art/artist/nushinaam/post/13317766bc80372440528b1b31677a8a03c8/,"['Digital art', 'Painting']"
3498,https://directory.art/artist/nushinaam/post/13318362642f8a834512b0f0d463f40414b4/,"['Digital art', 'Painting']"
3499,https://directory.art/artist/nushinaam/post/1331795e565eb248465ea98b9bc8570f7dae/,"['Digital art', 'Painting']"
3500,https://directory.art/artist/nushinaam/post/1331cc9dd455d96b4742918424c1b5b01a0b/,"['Digital art', 'Painting']"
3501,https://directory.art/artist/nushinaam/post/133133da01e97f4648e993d381aa40e54b41/,"['Digital art', 'Painting']"
3502,https://directory.art/artist/nushinaam/post/1331a979f3aef149406291114f00ba921a85/,"['Digital art', 'Painting']"
3503,https://directory.art/artist/nushinaam/post/1331833f5e12f3bc4d20ba1dbc8b6589eb35/,"['Digital art', 'Painting']"
3504,https://directory.art/artist/nushinaam/post/1331cc95249b8a98476695a7e0beca7e4ddf/,"['Digital art', 'Painting']"
3505,https://directory.art/artist/banshee/post/1345e59dc57f40004e1ea3002f7800a246e1/,"['Digital art', 'Painting', 'Pop art', 'Street art']"
3506,https://directory.art/artist/banshee/post/13454acadcb9721c483cace2f8f9c897f6f7/,"['Digital art', 'Painting', 'Pop art', 'Street art']"
3507,https://directory.art/artist/banshee/post/1345453fe86167994f2aa38deff785637582/,"['Digital art', 'Painting', 'Pop art', 'Street art']"
3508,https://directory.art/artist/mickmcc_photos/post/114626593c5fd4ed40bba96af9ae2fff0faf/,"['Digital art', 'NFT art', 'Photography', 'Social media content']"
3509,https://directory.art/artist/mickmcc_photos/post/114618ba93bc787043eab31eca42a98819f0/,"['Digital art', 'NFT art', 'Photography', 'Social media content']"
3510,https://directory.art/artist/mickmcc_photos/post/11468e767d4e16b94e49a9b42b6129403570/,"['Digital art', 'NFT art', 'Photography', 'Social media content']"
3511,https://directory.art/artist/cletelcharnal/post/13574e6717bc23364da5adf92560aea0c512/,"['Digital art', 'Illustration']"
3512,https://directory.art/artist/cletelcharnal/post/135717ccd5f30a4d4137ac87e74fdb665fc7/,"['Digital art', 'Illustration']"
3513,https://directory.art/artist/cletelcharnal/post/135714357ff581b645678a372950e54f02e4/,"['Digital art', 'Illustration']"
3514,https://directory.art/artist/minakiart/post/1362fb952716145c437b8144ef9ab0f0a016/,"['Digital art', 'Drawing', 'Illustration', 'NFT art']"
3515,https://directory.art/artist/minakiart/post/1362738bd70c1bc340cf8a886c606852824a/,"['Digital art', 'Drawing', 'Illustration', 'NFT art']"
3516,https://directory.art/artist/minakiart/post/13625aa038fb48ac461cbcca13ce4c2373bc/,"['Digital art', 'Drawing', 'Illustration', 'NFT art']"
3517,https://directory.art/artist/madmim/post/13694bad4ef7f4cb40528322ab115eb8f1a7/,['Digital art']
3518,https://directory.art/artist/madmim/post/1369708776cb2dff4a3a9509103e97f04008/,['Digital art']
3519,https://directory.art/artist/madmim/post/1369f61cc247d1f748a18cd276b8dbb68449/,['Digital art']
3520,https://directory.art/artist/shidow/post/137203abb86ba3014022a1d34202319bcdf7/,"['Digital art', 'Illustration', 'Motion design']"
3521,https://directory.art/artist/shidow/post/137235ffe9053a5745338b88cf77c598d518/,"['Digital art', 'Illustration', 'Motion design']"
3522,https://directory.art/artist/shidow/post/137253778007c4e24a219a8a1bea57da6423/,"['Digital art', 'Illustration', 'Motion design']"
3523,https://directory.art/artist/haamed/post/1375e9b14c301d634981b42e4b7c4fd7176d/,"['Digital art', 'Game design', 'Illustration', 'NFT art', 'Nude art', 'Painting']"
3524,https://directory.art/artist/haamed/post/137525c2f28fb4e7424ea769afe36010d0cd/,"['Digital art', 'Game design', 'Illustration', 'NFT art', 'Nude art', 'Painting']"
3525,https://directory.art/artist/haamed/post/1375431169c131104721927d62e0009182d2/,"['Digital art', 'Game design', 'Illustration', 'NFT art', 'Nude art', 'Painting']"
3526,https://directory.art/artist/marodori_japan/post/137620e78d1b073f401fa44817cee2851304/,"['Digital art', 'Drawing', 'NFT art', 'Painting']"
3527,https://directory.art/artist/marodori_japan/post/1376d75001cdea534642af23a7cd6c18975c/,"['Digital art', 'Drawing', 'NFT art', 'Painting']"
3528,https://directory.art/artist/marodori_japan/post/13763290c54907004052be786b2111857588/,"['Digital art', 'Drawing', 'NFT art', 'Painting']"
3529,https://directory.art/artist/ramin_srh1/post/1386cada5d15458c4fd68dc87eeb5adcd6c5/,['Digital art']
3530,https://directory.art/artist/ramin_srh1/post/13869bf9e2595c91497c92118c92d1ba1492/,['Digital art']
3531,https://directory.art/artist/ramin_srh1/post/1386cd231092bb0648909f7bece18b58c3ef/,['Digital art']
3532,https://directory.art/artist/rezatofan/post/1382d01ed08795c3418db2fbbfaa5da0ac8c/,['Digital art']
3533,https://directory.art/artist/rezatofan/post/13829e96af9765614c8e8bd6d049ae352512/,['Digital art']
3534,https://directory.art/artist/rezatofan/post/13829c3609e9b9b34d5c9bcc728ed935c6a2/,['Digital art']
3535,https://directory.art/artist/sandytoes2211/post/1403ecf37a78dda546cbbeab348299b45b04/,"['Digital art', 'Virtual reality']"
3536,https://directory.art/artist/sandytoes2211/post/1403424c53a4bba540438bc8739d8a8b105a/,"['Digital art', 'Virtual reality']"
3537,https://directory.art/artist/anastasianftart/post/1418dae1eabfe81c405ea825cfc7b5d7b0fa/,"['Digital art', 'Drawing', 'Illustration']"
3538,https://directory.art/artist/bitua/post/14208535708728d540a88a2280088e0e6394/,"['Digital art', 'Drawing', 'Illustration', 'NFT art', 'Poetry']"
3539,https://directory.art/artist/bitua/post/1420492ec17baffb4097918edafa6f169b88/,"['Digital art', 'Drawing', 'Illustration', 'NFT art', 'Poetry']"
3540,https://directory.art/artist/bitua/post/142044e393487f3945139d38e0af9169f41a/,"['Digital art', 'Drawing', 'Illustration', 'NFT art', 'Poetry']"
3541,https://directory.art/artist/aidaasoo/post/1426eb88614684204a7585e88e60d3dd7f52/,"['Digital art', 'Drawing', 'NFT art', 'Photography', 'Video art', 'Video editing']"
3542,https://directory.art/artist/aidaasoo/post/142657e0a4b4f95e40fbbf9f22ae316e6e6c/,"['Digital art', 'Drawing', 'NFT art', 'Photography', 'Video art', 'Video editing']"
3543,https://directory.art/artist/amorvobiscum/post/14284e3084139a2e44e6a95990a82d41a069/,"['Digital art', 'NFT art']"
3544,https://directory.art/artist/amorvobiscum/post/1428629649a1a4724da180b0d8184cc68dfa/,"['Digital art', 'NFT art']"
3545,https://directory.art/artist/amorvobiscum/post/1428a325b2622e1e40e3a756d46c8bb380d9/,"['Digital art', 'NFT art']"
3546,https://directory.art/artist/elenart/post/14354a841f0ccbe144ddb602dc406d24240e/,['Digital art']
3547,https://directory.art/artist/elenart/post/1435fb90b12d1c23408f963667a3b7888e1a/,['Digital art']
3548,https://directory.art/artist/elenart/post/1435162618ba208d4cf3b125964c84b07a8c/,['Digital art']
3549,https://directory.art/artist/elenart/post/1435fc824d5e690f4f20ad6bc077d4aedcc6/,['Digital art']
3550,https://directory.art/artist/elenart/post/1435cce0e59899344454b4ab1c7d35f44af2/,['Digital art']
3551,https://directory.art/artist/elenart/post/1435a709c0b4a8304936a1312ca87c4219a6/,['Digital art']
3552,https://directory.art/artist/julbyjuli/post/694c4995358a4e2472e81eef83714c09f75/,"['Digital art', 'NFT art']"
3553,https://directory.art/artist/julbyjuli/post/694c88946e39ea34fe8b7a1c3af04646c42/,"['Digital art', 'NFT art']"
3554,https://directory.art/artist/julbyjuli/post/6940f75664081c4494fa27ee04a58bdff56/,"['Digital art', 'NFT art']"
3555,https://directory.art/artist/neemart34/post/1460fb0d0bcf9a8e4ef594b73f101da4ae6a/,['Digital art']
3556,https://directory.art/artist/neemart34/post/146056faa37cba374762a45bfb17393f947a/,['Digital art']
3557,https://directory.art/artist/neemart34/post/14603c87ba19db9143038c2ba7354c08b6c9/,['Digital art']
3558,https://directory.art/artist/gm2us/post/1461b53b9550781f473ab45e680aa3689653/,"['Digital art', 'Graphic design', 'NFT art', 'UI design', 'UX design']"
3559,https://directory.art/artist/hasibe/post/146362aee8e85c8f431b99190d0d49c6c6cd/,"['Digital art', 'Photography']"
3560,https://directory.art/artist/hasibe/post/14635b464173f2f8415ebb6e1b9c442449fa/,"['Digital art', 'Photography']"
3561,https://directory.art/artist/hasibe/post/1463c15e1d241b1743fca5fa5017c2c58cf9/,"['Digital art', 'Photography']"
3562,https://directory.art/artist/rob/post/145688ae6fe42787453dafaeef59bfb685b5/,"['Digital art', 'NFT art', 'Photography']"
3563,https://directory.art/artist/rob/post/14565189436bde314ed59e846bcdbb6eff60/,"['Digital art', 'NFT art', 'Photography']"
3564,https://directory.art/artist/royamoradkhani/post/145877c9ff15029a43de89a75326fd23bc22/,"['Digital art', 'Photography']"
3565,https://directory.art/artist/royamoradkhani/post/1458305c5caa967e4de299584f422f8556a8/,"['Digital art', 'Photography']"
3566,https://directory.art/artist/royamoradkhani/post/1458a2473924633044fe8daf495b758628d7/,"['Digital art', 'Photography']"
3567,https://directory.art/artist/saraalizadeh/post/1469536375d19e414a8cbd879934466424be/,"['Digital art', 'NFT art', 'Painting']"
3568,https://directory.art/artist/digitalgyoza/post/147250709ef608054ebdb1634bafa1cd173f/,"['Digital art', 'NFT art', 'Video art', 'Writing']"
3569,https://directory.art/artist/digitalgyoza/post/147299b008999fdd4ee89358b541fdbb5660/,"['Digital art', 'NFT art', 'Video art', 'Writing']"
3570,https://directory.art/artist/digitalgyoza/post/1472dd0dda18cef4471ab6e8085c672c709f/,"['Digital art', 'NFT art', 'Video art', 'Writing']"
3571,https://directory.art/artist/minwjr/post/1506a81d05f20b13409ab6d68a851512c28e/,['Digital art']
3572,https://directory.art/artist/minwjr/post/1506eaf659527f1a4d069d0671518b7e4979/,['Digital art']
3573,https://directory.art/artist/minwjr/post/1506321167b5dc714beba4f96586459fa0de/,['Digital art']
3574,https://directory.art/artist/minwjr/post/15063e68fa1637a346cdbde25996e0fa1d3e/,['Digital art']
3575,https://directory.art/artist/doostali/post/7818177857b66d644b6a3d22b3594c13e80/,"['Digital art', 'Fashion', 'Illustration']"
3576,https://directory.art/artist/doostali/post/781d98815b22a1544aca526aa53ceb181d2/,"['Digital art', 'Fashion', 'Illustration']"
3577,https://directory.art/artist/doostali/post/78131923b5227ad49a88a618e98bd8bf019/,"['Digital art', 'Fashion', 'Illustration']"
3578,https://directory.art/artist/doostali/post/78186464e34608e4ae99b3f4b4db01a195f/,"['Digital art', 'Fashion', 'Illustration']"
3579,https://directory.art/artist/doostali/post/781579c84037bb149b1a3c1bfe4d727aa96/,"['Digital art', 'Fashion', 'Illustration']"
3580,https://directory.art/artist/edurnenaia/post/445d7783db8eeee4df39495af6b365da6ec/,"['Digital art', 'NFT art']"
3581,https://directory.art/artist/edurnenaia/post/4457ec6d564852541e19d490873e9f11685/,"['Digital art', 'NFT art']"
3582,https://directory.art/artist/edurnenaia/post/4453e22a7a4878643a7aa364b78d0dcdaf7/,"['Digital art', 'NFT art']"
3583,https://directory.art/artist/edurnenaia/post/44559a68441f5084e7c8cf8249c69efbed0/,"['Digital art', 'NFT art']"
3584,https://directory.art/artist/jasminangel/post/147313c835e48824468aa603aa4c9fef93c6/,"['Digital art', 'Drawing', 'NFT art', 'Painting']"
